id,seq
35,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation > MemberReference n MemberReference a length ReturnStatement Literal 0 End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement IfStatement BinaryOperation < MemberReference ArraySelector MemberReference i a MemberReference ArraySelector BinaryOperation - MemberReference i Literal 1 a ReturnStatement Literal 0 End End ReturnStatement Literal 1
121,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r ReturnStatement BinaryOperation | BinaryOperation << MemberReference x MemberReference r BinaryOperation >>> MemberReference x MemberReference - r
58,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int lcm FormalParameter BasicType int a FormalParameter BasicType int b IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal 0 BinaryOperation == MemberReference b Literal 0 ReturnStatement Literal 0 End LocalVariableDeclaration BasicType long VariableDeclarator x MethodInvocation Math Cast BasicType long MemberReference a abs LocalVariableDeclaration BasicType long VariableDeclarator y MethodInvocation Math Cast BasicType long MemberReference b abs LocalVariableDeclaration BasicType long VariableDeclarator u MemberReference x VariableDeclarator v MemberReference y LocalVariableDeclaration BasicType int VariableDeclarator tzU MethodInvocation Long MemberReference u numberOfTrailingZeros LocalVariableDeclaration BasicType int VariableDeclarator tzV MethodInvocation Long MemberReference v numberOfTrailingZeros LocalVariableDeclaration BasicType int VariableDeclarator shift MethodInvocation Math MemberReference tzU MemberReference tzV min StatementExpression Assignment MemberReference u MemberReference tzU >>= StatementExpression Assignment MemberReference v MemberReference tzV >>= WhileStatement BinaryOperation != MemberReference u MemberReference v BlockStatement IfStatement BinaryOperation > MemberReference u MemberReference v BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference u StatementExpression Assignment MemberReference u MemberReference v = StatementExpression Assignment MemberReference v MemberReference t = End StatementExpression Assignment MemberReference v MemberReference u -= StatementExpression Assignment MemberReference v MethodInvocation Long MemberReference v numberOfTrailingZeros >>= End LocalVariableDeclaration BasicType long VariableDeclarator g BinaryOperation << MemberReference u MemberReference shift LocalVariableDeclaration BasicType long VariableDeclarator res BinaryOperation * BinaryOperation / MemberReference x MemberReference g MemberReference y ReturnStatement Cast BasicType int MemberReference res
56,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int lcm FormalParameter BasicType int a FormalParameter BasicType int b IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal 0 BinaryOperation == MemberReference b Literal 0 ReturnStatement Literal 0 End LocalVariableDeclaration BasicType long VariableDeclarator la MethodInvocation Math Cast BasicType long MemberReference a abs LocalVariableDeclaration BasicType long VariableDeclarator lb MethodInvocation Math Cast BasicType long MemberReference b abs LocalVariableDeclaration BasicType long VariableDeclarator x MemberReference la VariableDeclarator y MemberReference lb WhileStatement BinaryOperation != MemberReference y Literal 0 BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t BinaryOperation % MemberReference x MemberReference y StatementExpression Assignment MemberReference x MemberReference y = StatementExpression Assignment MemberReference y MemberReference t = End LocalVariableDeclaration BasicType long VariableDeclarator result BinaryOperation * BinaryOperation / MemberReference la MemberReference x MemberReference lb ReturnStatement Cast BasicType int MemberReference result
82,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter Modifier final BasicType int a FormalParameter BasicType long n LocalVariableDeclaration BasicType int VariableDeclarator len TernaryExpression BinaryOperation <= MemberReference n Literal 0L Literal 0 TernaryExpression BinaryOperation > MemberReference n MemberReference a length MemberReference a length Cast BasicType int MemberReference n IfStatement BinaryOperation == MemberReference len Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType int VariableDeclarator L ArrayCreator BasicType int Literal 64 LocalVariableDeclaration BasicType int VariableDeclarator R ArrayCreator BasicType int Literal 64 LocalVariableDeclaration BasicType int VariableDeclarator ST ArrayCreator BasicType int Literal 64 LocalVariableDeclaration BasicType int VariableDeclarator sp Literal 0 LocalVariableDeclaration BasicType long VariableDeclarator best ArrayCreator BasicType long Literal 64 LocalVariableDeclaration BasicType long VariableDeclarator pref ArrayCreator BasicType long Literal 64 LocalVariableDeclaration BasicType long VariableDeclarator suff ArrayCreator BasicType long Literal 64 LocalVariableDeclaration BasicType long VariableDeclarator sum ArrayCreator BasicType long Literal 64 LocalVariableDeclaration BasicType int VariableDeclarator rsp Literal 0 StatementExpression Assignment MemberReference ArraySelector MemberReference sp L Literal 0 = StatementExpression Assignment MemberReference ArraySelector MemberReference sp R MemberReference len = StatementExpression Assignment MemberReference ArraySelector MemberReference sp ST Literal 0 = StatementExpression MemberReference ++ sp WhileStatement BinaryOperation > MemberReference sp Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator l MemberReference ArraySelector MemberReference -- sp L VariableDeclarator r MemberReference ArraySelector MemberReference sp R VariableDeclarator st MemberReference ArraySelector MemberReference sp ST LocalVariableDeclaration BasicType int VariableDeclarator width BinaryOperation - MemberReference r MemberReference l IfStatement BinaryOperation <= MemberReference width Literal 1 BlockStatement IfStatement BinaryOperation >= MemberReference rsp MemberReference best length BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator nc BinaryOperation << MemberReference best length Literal 1 StatementExpression Assignment MemberReference best MethodInvocation java.util.Arrays MemberReference best MemberReference nc copyOf = StatementExpression Assignment MemberReference pref MethodInvocation java.util.Arrays MemberReference pref MemberReference nc copyOf = StatementExpression Assignment MemberReference suff MethodInvocation java.util.Arrays MemberReference suff MemberReference nc copyOf = StatementExpression Assignment MemberReference sum MethodInvocation java.util.Arrays MemberReference sum MemberReference nc copyOf = End LocalVariableDeclaration BasicType long VariableDeclarator v Cast BasicType long MemberReference ArraySelector MemberReference l a StatementExpression Assignment MemberReference ArraySelector MemberReference rsp best MemberReference v = StatementExpression Assignment MemberReference ArraySelector MemberReference rsp pref MemberReference v = StatementExpression Assignment MemberReference ArraySelector MemberReference rsp suff MemberReference v = StatementExpression Assignment MemberReference ArraySelector MemberReference rsp sum MemberReference v = StatementExpression MemberReference ++ rsp IfStatement BinaryOperation == MemberReference st Literal 0 BlockStatement IfStatement BinaryOperation >= BinaryOperation + MemberReference sp Literal 2 MemberReference L length BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator nc BinaryOperation << MemberReference L length Literal 1 StatementExpression Assignment MemberReference L MethodInvocation java.util.Arrays MemberReference L MemberReference nc copyOf = StatementExpression Assignment MemberReference R MethodInvocation java.util.Arrays MemberReference R MemberReference nc copyOf = StatementExpression Assignment MemberReference ST MethodInvocation java.util.Arrays MemberReference ST MemberReference nc copyOf = End LocalVariableDeclaration BasicType int VariableDeclarator m BinaryOperation >>> BinaryOperation + MemberReference l MemberReference r Literal 1 StatementExpression Assignment MemberReference ArraySelector MemberReference sp L MemberReference l = StatementExpression Assignment MemberReference ArraySelector MemberReference sp R MemberReference r = StatementExpression Assignment MemberReference ArraySelector MemberReference sp ST Literal 1 = StatementExpression MemberReference ++ sp StatementExpression Assignment MemberReference ArraySelector MemberReference sp L MemberReference m = StatementExpression Assignment MemberReference ArraySelector MemberReference sp R MemberReference r = StatementExpression Assignment MemberReference ArraySelector MemberReference sp ST Literal 0 = StatementExpression MemberReference ++ sp StatementExpression Assignment MemberReference ArraySelector MemberReference sp L MemberReference l = StatementExpression Assignment MemberReference ArraySelector MemberReference sp R MemberReference m = StatementExpression Assignment MemberReference ArraySelector MemberReference sp ST Literal 0 = StatementExpression MemberReference ++ sp BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator rbest MemberReference ArraySelector MemberReference -- rsp best VariableDeclarator rpref MemberReference ArraySelector MemberReference rsp pref VariableDeclarator rsuff MemberReference ArraySelector MemberReference rsp suff VariableDeclarator rsum MemberReference ArraySelector MemberReference rsp sum LocalVariableDeclaration BasicType long VariableDeclarator lbest MemberReference ArraySelector MemberReference -- rsp best VariableDeclarator lpref MemberReference ArraySelector MemberReference rsp pref VariableDeclarator lsuff MemberReference ArraySelector MemberReference rsp suff VariableDeclarator lsum MemberReference ArraySelector MemberReference rsp sum LocalVariableDeclaration BasicType long VariableDeclarator s BinaryOperation + MemberReference lsum MemberReference rsum LocalVariableDeclaration BasicType long VariableDeclarator p MethodInvocation Math MemberReference lpref BinaryOperation + MemberReference lsum MemberReference rpref max LocalVariableDeclaration BasicType long VariableDeclarator t MethodInvocation Math MemberReference rsuff BinaryOperation + MemberReference rsum MemberReference lsuff max LocalVariableDeclaration BasicType long VariableDeclarator b MethodInvocation Math MethodInvocation Math MemberReference lbest MemberReference rbest max BinaryOperation + MemberReference lsuff MemberReference rpref max IfStatement BinaryOperation >= MemberReference rsp MemberReference best length BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator nc BinaryOperation << MemberReference best length Literal 1 StatementExpression Assignment MemberReference best MethodInvocation java.util.Arrays MemberReference best MemberReference nc copyOf = StatementExpression Assignment MemberReference pref MethodInvocation java.util.Arrays MemberReference pref MemberReference nc copyOf = StatementExpression Assignment MemberReference suff MethodInvocation java.util.Arrays MemberReference suff MemberReference nc copyOf = StatementExpression Assignment MemberReference sum MethodInvocation java.util.Arrays MemberReference sum MemberReference nc copyOf = End StatementExpression Assignment MemberReference ArraySelector MemberReference rsp best MemberReference b = StatementExpression Assignment MemberReference ArraySelector MemberReference rsp pref MemberReference p = StatementExpression Assignment MemberReference ArraySelector MemberReference rsp suff MemberReference t = StatementExpression Assignment MemberReference ArraySelector MemberReference rsp sum MemberReference s = StatementExpression MemberReference ++ rsp End End End ReturnStatement MemberReference ArraySelector BinaryOperation - MemberReference rsp Literal 1 best
111,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r LocalVariableDeclaration BasicType int VariableDeclarator s BinaryOperation & MemberReference r Literal 31 LocalVariableDeclaration BasicType long VariableDeclarator v BinaryOperation | BinaryOperation << BinaryOperation & MemberReference x Literal 0xFFFFFFFFL Literal 32 BinaryOperation & MemberReference x Literal 0xFFFFFFFFL ReturnStatement Cast BasicType int BinaryOperation >>> BinaryOperation << MemberReference v MemberReference s Literal 32
15,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b LocalVariableDeclaration BasicType long VariableDeclarator x MemberReference a LocalVariableDeclaration BasicType long VariableDeclarator y MemberReference b IfStatement BinaryOperation < MemberReference x Literal 0 StatementExpression Assignment MemberReference x MemberReference - x = End IfStatement BinaryOperation < MemberReference y Literal 0 StatementExpression Assignment MemberReference y MemberReference - y = End IfStatement BinaryOperation == MemberReference x Literal 0 ReturnStatement Cast BasicType int MemberReference y End IfStatement BinaryOperation == MemberReference y Literal 0 ReturnStatement Cast BasicType int MemberReference x End WhileStatement BinaryOperation != MemberReference x MemberReference y BlockStatement IfStatement BinaryOperation > MemberReference x MemberReference y StatementExpression Assignment MemberReference x MemberReference y -= StatementExpression Assignment MemberReference y MemberReference x -= End End ReturnStatement Cast BasicType int MemberReference x
79,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End IfStatement BinaryOperation == MemberReference n Literal 1 ReturnStatement Cast BasicType long MemberReference ArraySelector Literal 0 a End LocalVariableDeclaration BasicType long VariableDeclarator prevBest MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 max_subarray_sum LocalVariableDeclaration BasicType long VariableDeclarator sum Literal 0L LocalVariableDeclaration BasicType long VariableDeclarator bestSuffix MemberReference Long MIN_VALUE ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i BinaryOperation - MemberReference n Literal 1 BinaryOperation >= MemberReference i Literal 0 MemberReference -- i BlockStatement StatementExpression Assignment MemberReference sum Cast BasicType long MemberReference ArraySelector MemberReference i a += IfStatement BinaryOperation > MemberReference sum MemberReference bestSuffix StatementExpression Assignment MemberReference bestSuffix MemberReference sum = End End ReturnStatement MethodInvocation Math MemberReference prevBest MemberReference bestSuffix max
42,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int is_prime FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 0 End IfStatement BinaryOperation == MemberReference n Literal 2 ReturnStatement Literal 1 End IfStatement BinaryOperation == BinaryOperation & MemberReference n Literal 1 Literal 0 ReturnStatement Literal 0 End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 3 BinaryOperation <= MemberReference i BinaryOperation / MemberReference n MemberReference i Assignment MemberReference i Literal 2 += BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference n MemberReference i Literal 0 ReturnStatement Literal 0 End End ReturnStatement Literal 1
11,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b LocalVariableDeclaration BasicType int VariableDeclarator x MemberReference a LocalVariableDeclaration BasicType int VariableDeclarator y MemberReference b WhileStatement BinaryOperation != MemberReference y Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator t BinaryOperation % MemberReference x MemberReference y StatementExpression Assignment MemberReference x MemberReference y = StatementExpression Assignment MemberReference y MemberReference t = End ReturnStatement TernaryExpression BinaryOperation < MemberReference x Literal 0 MemberReference - x MemberReference x
12,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b LocalVariableDeclaration BasicType long VariableDeclarator x MemberReference a LocalVariableDeclaration BasicType long VariableDeclarator y MemberReference b IfStatement BinaryOperation < MemberReference x Literal 0 StatementExpression Assignment MemberReference x MemberReference - x = End IfStatement BinaryOperation < MemberReference y Literal 0 StatementExpression Assignment MemberReference y MemberReference - y = End IfStatement BinaryOperation == MemberReference x Literal 0 ReturnStatement Cast BasicType int MemberReference y End IfStatement BinaryOperation == MemberReference y Literal 0 ReturnStatement Cast BasicType int MemberReference x End LocalVariableDeclaration BasicType int VariableDeclarator shift Literal 0 WhileStatement BinaryOperation == BinaryOperation & BinaryOperation | MemberReference x MemberReference y Literal 1L Literal 0 BlockStatement StatementExpression Assignment MemberReference x Literal 1 >>= StatementExpression Assignment MemberReference y Literal 1 >>= StatementExpression MemberReference ++ shift End WhileStatement BinaryOperation == BinaryOperation & MemberReference x Literal 1L Literal 0 StatementExpression Assignment MemberReference x Literal 1 >>= End DoStatement BinaryOperation != MemberReference y Literal 0 BlockStatement WhileStatement BinaryOperation == BinaryOperation & MemberReference y Literal 1L Literal 0 StatementExpression Assignment MemberReference y Literal 1 >>= End IfStatement BinaryOperation > MemberReference x MemberReference y BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference x StatementExpression Assignment MemberReference x MemberReference y = StatementExpression Assignment MemberReference y MemberReference t = End StatementExpression Assignment MemberReference y MemberReference x -= End ReturnStatement Cast BasicType int BinaryOperation << MemberReference x MemberReference shift
92,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int popcount_u32 FormalParameter BasicType int x ReturnStatement MethodInvocation Integer MemberReference x bitCount
90,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int popcount_u32 FormalParameter BasicType int x LocalVariableDeclaration BasicType int VariableDeclarator t ArrayInitializer Literal 0 Literal 1 Literal 1 Literal 2 Literal 1 Literal 2 Literal 2 Literal 3 Literal 1 Literal 2 Literal 2 Literal 3 Literal 2 Literal 3 Literal 3 Literal 4 ReturnStatement BinaryOperation + BinaryOperation + BinaryOperation + BinaryOperation + BinaryOperation + BinaryOperation + BinaryOperation + MemberReference ArraySelector BinaryOperation & MemberReference x Literal 15 t MemberReference ArraySelector BinaryOperation & BinaryOperation >>> MemberReference x Literal 4 Literal 15 t MemberReference ArraySelector BinaryOperation & BinaryOperation >>> MemberReference x Literal 8 Literal 15 t MemberReference ArraySelector BinaryOperation & BinaryOperation >>> MemberReference x Literal 12 Literal 15 t MemberReference ArraySelector BinaryOperation & BinaryOperation >>> MemberReference x Literal 16 Literal 15 t MemberReference ArraySelector BinaryOperation & BinaryOperation >>> MemberReference x Literal 20 Literal 15 t MemberReference ArraySelector BinaryOperation & BinaryOperation >>> MemberReference x Literal 24 Literal 15 t MemberReference ArraySelector BinaryOperation & BinaryOperation >>> MemberReference x Literal 28 Literal 15 t
143,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType int n LocalVariableDeclaration BasicType long VariableDeclarator sum Literal 0L ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference sum MemberReference ArraySelector MemberReference i a += End ReturnStatement MemberReference sum
34,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType long n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement Literal 0 End IfStatement BinaryOperation > MemberReference n MemberReference a length ReturnStatement Literal 0 End LocalVariableDeclaration BasicType int VariableDeclarator idx BinaryOperation - Cast BasicType int MemberReference n Literal 1 IfStatement BinaryOperation > MemberReference ArraySelector BinaryOperation - MemberReference idx Literal 1 a MemberReference ArraySelector MemberReference idx a ReturnStatement Literal 0 End ReturnStatement MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 is_non_decreasing
32,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter Modifier final BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End LocalVariableDeclaration BasicType int VariableDeclarator b MethodInvocation java.util.Arrays MemberReference a MemberReference n copyOf StatementExpression MethodInvocation java.util.Arrays MemberReference b sort ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement IfStatement BinaryOperation != MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference i b ReturnStatement Literal 0 End End ReturnStatement Literal 1
98,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 1 ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator m MethodInvocation Math MemberReference n MemberReference a length min LocalVariableDeclaration BasicType int VariableDeclarator tmp MethodInvocation java.util.Arrays MemberReference a MemberReference m copyOf ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference m MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector BinaryOperation - BinaryOperation - MemberReference m Literal 1 MemberReference i tmp = End
20,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b IfStatement BinaryOperation == MemberReference a Literal 0 ReturnStatement MethodInvocation Math MemberReference b abs End IfStatement BinaryOperation == MemberReference b Literal 0 ReturnStatement MethodInvocation Math MemberReference a abs End LocalVariableDeclaration BasicType long VariableDeclarator x TernaryExpression BinaryOperation < MemberReference a Literal 0 Cast BasicType long MemberReference a Cast BasicType long MemberReference a LocalVariableDeclaration BasicType long VariableDeclarator y TernaryExpression BinaryOperation < MemberReference b Literal 0 Cast BasicType long MemberReference b Cast BasicType long MemberReference b LocalVariableDeclaration BasicType int VariableDeclarator shift MethodInvocation Long BinaryOperation | MemberReference x MemberReference y numberOfTrailingZeros StatementExpression Assignment MemberReference x MethodInvocation Long MemberReference x numberOfTrailingZeros >>= StatementExpression Assignment MemberReference y MethodInvocation Long MemberReference y numberOfTrailingZeros >>= WhileStatement BinaryOperation != MemberReference x MemberReference y BlockStatement IfStatement BinaryOperation > MemberReference x MemberReference y BlockStatement StatementExpression Assignment MemberReference x MemberReference y -= StatementExpression Assignment MemberReference x MethodInvocation Long MemberReference x numberOfTrailingZeros >>= BlockStatement StatementExpression Assignment MemberReference y MemberReference x -= StatementExpression Assignment MemberReference y MethodInvocation Long MemberReference y numberOfTrailingZeros >>= End End ReturnStatement Cast BasicType int BinaryOperation << MemberReference x MemberReference shift
7,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int binary_search FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x LocalVariableDeclaration ReferenceType java ReferenceType util ReferenceType function ReferenceType IntBinaryOperator VariableDeclarator f ArrayCreator ReferenceType java ReferenceType util ReferenceType function ReferenceType IntBinaryOperator Literal 1 StatementExpression Assignment MemberReference ArraySelector Literal 0 f LambdaExpression InferredFormalParameter lo InferredFormalParameter hi IfStatement BinaryOperation > MemberReference lo MemberReference hi ReturnStatement Literal - 1 End LocalVariableDeclaration BasicType int VariableDeclarator mid BinaryOperation + MemberReference lo BinaryOperation >>> BinaryOperation - MemberReference hi MemberReference lo Literal 1 IfStatement BinaryOperation == MemberReference ArraySelector MemberReference mid a MemberReference x ReturnStatement MemberReference mid End ReturnStatement TernaryExpression BinaryOperation < MemberReference ArraySelector MemberReference mid a MemberReference x MemberReference ArraySelector Literal 0 MethodInvocation BinaryOperation + MemberReference mid Literal 1 MemberReference hi applyAsInt f MemberReference ArraySelector Literal 0 MethodInvocation MemberReference lo BinaryOperation - MemberReference mid Literal 1 applyAsInt f = ReturnStatement TernaryExpression BinaryOperation <= MemberReference n Literal 0 Literal - 1 MemberReference ArraySelector Literal 0 MethodInvocation Literal 0 BinaryOperation - MemberReference n Literal 1 applyAsInt f
69,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int lower_bound FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x LocalVariableDeclaration BasicType int VariableDeclarator idx Literal - 1 LocalVariableDeclaration BasicType int VariableDeclarator step Literal 1 WhileStatement BinaryOperation < MemberReference step MemberReference n StatementExpression Assignment MemberReference step Literal 1 <<= End WhileStatement BinaryOperation > MemberReference step Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator next BinaryOperation + MemberReference idx MemberReference step IfStatement BinaryOperation && BinaryOperation < MemberReference next MemberReference n BinaryOperation < MemberReference ArraySelector MemberReference next a MemberReference x BlockStatement StatementExpression Assignment MemberReference idx MemberReference next = End StatementExpression Assignment MemberReference step Literal 1 >>= End ReturnStatement BinaryOperation + MemberReference idx Literal 1
85,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType int VariableDeclarator len MethodInvocation Math MemberReference n MemberReference a length min IfStatement BinaryOperation == MemberReference len Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType long VariableDeclarator maxEndingHere MemberReference ArraySelector Literal 0 a LocalVariableDeclaration BasicType long VariableDeclarator maxSoFar MemberReference maxEndingHere ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation < MemberReference i MemberReference len MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator x MemberReference ArraySelector MemberReference i a IfStatement BinaryOperation < MemberReference maxEndingHere Literal 0 StatementExpression Assignment MemberReference maxEndingHere MemberReference x = StatementExpression Assignment MemberReference maxEndingHere MemberReference x += End IfStatement BinaryOperation > MemberReference maxEndingHere MemberReference maxSoFar StatementExpression Assignment MemberReference maxSoFar MemberReference maxEndingHere = End End ReturnStatement MemberReference maxSoFar
116,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r LocalVariableDeclaration BasicType int VariableDeclarator s BinaryOperation & MemberReference r Literal 31 LocalVariableDeclaration BasicType long VariableDeclarator ux BinaryOperation & MemberReference x Literal 0xFFFFFFFFL LocalVariableDeclaration BasicType long VariableDeclarator a BinaryOperation << MemberReference ux MemberReference s ReturnStatement Cast BasicType int BinaryOperation | BinaryOperation & MemberReference a Literal 0xFFFFFFFFL BinaryOperation >>> MemberReference a Literal 32
93,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int popcount_u32 FormalParameter BasicType int x IfStatement BinaryOperation == MemberReference x Literal 0 ReturnStatement Literal 0 End ReturnStatement BinaryOperation + BinaryOperation & MemberReference x Literal 1 MethodInvocation BinaryOperation >>> MemberReference x Literal 1 popcount_u32
72,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType int VariableDeclarator len MethodInvocation Math MemberReference n MemberReference a length min IfStatement BinaryOperation == MemberReference len Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType long VariableDeclarator current MemberReference ArraySelector Literal 0 a LocalVariableDeclaration BasicType long VariableDeclarator best MemberReference current ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation < MemberReference i MemberReference len MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator val MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference current TernaryExpression BinaryOperation < MemberReference current Literal 0 MemberReference val BinaryOperation + MemberReference current MemberReference val = IfStatement BinaryOperation > MemberReference current MemberReference best StatementExpression Assignment MemberReference best MemberReference current = End End ReturnStatement MemberReference best
19,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b LocalVariableDeclaration BasicType long VariableDeclarator x MemberReference a LocalVariableDeclaration BasicType long VariableDeclarator y MemberReference b IfStatement BinaryOperation < MemberReference x Literal 0 StatementExpression Assignment MemberReference x MemberReference - x = End IfStatement BinaryOperation < MemberReference y Literal 0 StatementExpression Assignment MemberReference y MemberReference - y = End IfStatement BinaryOperation == MemberReference x Literal 0 ReturnStatement Cast BasicType int MemberReference y End IfStatement BinaryOperation == MemberReference y Literal 0 ReturnStatement Cast BasicType int MemberReference x End LocalVariableDeclaration BasicType int VariableDeclarator shift MethodInvocation Math MethodInvocation Long MemberReference x numberOfTrailingZeros MethodInvocation Long MemberReference y numberOfTrailingZeros min StatementExpression Assignment MemberReference x MethodInvocation Long MemberReference x numberOfTrailingZeros >>= DoStatement BinaryOperation != MemberReference y Literal 0 BlockStatement StatementExpression Assignment MemberReference y MethodInvocation Long MemberReference y numberOfTrailingZeros >>= IfStatement BinaryOperation > MemberReference x MemberReference y BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference x StatementExpression Assignment MemberReference x MemberReference y = StatementExpression Assignment MemberReference y MemberReference t = End StatementExpression Assignment MemberReference y MemberReference x -= End StatementExpression Assignment MemberReference x MemberReference shift <<= ReturnStatement Cast BasicType int MemberReference x
